session_id,participant_id,label,frame_index,timestamp,ua_x,ua_y,ua_z,rr_x,rr_y,rr_z,g_x,g_y,g_z
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,6,85141.2079,-0.005666,-0.012970,0.042459,-0.279561,0.031003,-0.004053,-0.039698,0.064072,-0.997155
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,7,85141.2179,-0.002894,-0.017773,0.040296,-0.359971,0.050718,-0.011977,-0.039297,0.067258,-0.996961
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,8,85141.2280,-0.000784,-0.014407,0.041517,-0.457931,0.077246,-0.002738,-0.038660,0.071353,-0.996702
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,9,85141.2380,-0.000650,-0.023887,0.039459,-0.565773,0.077763,0.007931,-0.037863,0.076469,-0.996353
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,10,85141.2481,-0.001828,-0.031761,0.046262,-0.682417,0.050727,0.004828,-0.037204,0.082725,-0.995878
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,11,85141.2582,-0.003404,-0.037425,0.045994,-0.800134,-0.007040,0.004251,-0.036941,0.090144,-0.995243
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,12,85141.2682,-0.005841,-0.046913,0.047960,-0.953303,-0.145259,-0.021579,-0.037662,0.098885,-0.994386
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,13,85141.2783,-0.002499,-0.064667,0.050878,-1.137214,-0.323472,-0.073480,-0.040058,0.109314,-0.993200
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,14,85141.2883,0.007147,-0.101235,-0.003278,-1.329124,-0.497567,-0.132452,-0.044256,0.121575,-0.991595
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,15,85141.2984,-0.012916,-0.117295,-0.104217,-1.540170,-0.671975,-0.259779,-0.050362,0.135789,-0.989457
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,16,85141.3084,-0.058133,-0.072045,-0.258213,-1.671568,-0.788519,-0.401095,-0.058124,0.151665,-0.986721
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,17,85141.3185,-0.095786,0.013406,-0.475233,-1.627578,-0.894837,-0.494211,-0.067193,0.167838,-0.983522
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,18,85141.3286,-0.112519,0.123328,-0.712608,-1.332148,-0.961449,-0.534759,-0.077331,0.182275,-0.980202
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,19,85141.3386,-0.098281,0.233405,-0.977572,-0.715325,-0.908899,-0.494582,-0.087602,0.192087,-0.977460
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,20,85141.3487,-0.075690,0.308525,-1.228921,0.052403,-0.704020,-0.432329,-0.096566,0.194939,-0.976050
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,21,85141.3587,-0.058466,0.343354,-1.418165,0.798033,-0.273363,-0.402308,-0.102285,0.190307,-0.976382
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,22,85141.3688,-0.040670,0.346253,-1.531824,1.499619,0.242234,-0.341957,-0.103114,0.178589,-0.978506
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,23,85141.3789,-0.046744,0.378842,-1.488109,2.127611,0.768201,-0.274799,-0.098657,0.160327,-0.982121
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,24,85141.3889,-0.054923,0.398903,-1.325874,2.640235,1.213415,-0.198029,-0.089165,0.136452,-0.986626
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,25,85141.3990,-0.031174,0.386344,-1.093468,3.073715,1.542658,-0.080087,-0.075515,0.107858,-0.991294
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,26,85141.4090,-0.018450,0.397782,-0.769564,3.406814,1.633968,0.046301,-0.059523,0.075408,-0.995375
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,27,85141.4191,-0.003695,0.399317,-0.393226,3.639791,1.548904,0.198074,-0.043409,0.040075,-0.998253
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,28,85141.4291,-0.023310,0.397534,-0.031071,3.731148,1.366152,0.314829,-0.028677,0.003025,-0.999584
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,29,85141.4392,-0.044406,0.338893,0.300210,3.636620,1.158230,0.384142,-0.016064,-0.034038,-0.999291
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,30,85141.4493,-0.061186,0.233766,0.569231,3.400657,1.064363,0.421516,-0.005221,-0.069398,-0.997575
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,31,85141.4593,-0.078467,0.123828,0.742508,3.077866,1.084457,0.399334,0.005164,-0.101901,-0.994781
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,32,85141.4694,-0.088569,0.019631,0.906605,2.683687,1.072475,0.346679,0.015571,-0.130760,-0.991292
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,33,85141.4794,-0.087727,-0.045311,1.107274,2.235688,1.004468,0.277428,0.025425,-0.155311,-0.987538
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,34,85141.4895,-0.083830,-0.073731,1.250749,1.770466,0.921924,0.208773,0.034606,-0.175231,-0.983919
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,35,85141.4995,-0.077080,-0.049194,1.341526,1.355083,0.734126,0.145334,0.042519,-0.190674,-0.980732
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,36,85141.5096,-0.062210,-0.022774,1.415200,1.063646,0.458383,0.113728,0.048203,-0.202568,-0.978081
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,37,85141.5197,-0.037358,-0.016562,1.451204,0.855244,0.059678,0.117891,0.050572,-0.212029,-0.975954
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,38,85141.5297,-0.030237,0.005573,1.490606,0.644898,-0.447522,0.087131,0.048487,-0.219456,-0.974417
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,39,85141.5398,-0.045373,0.038245,1.503118,0.390550,-0.882825,0.048695,0.041696,-0.224586,-0.973562
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,40,85141.5498,-0.053816,0.054555,1.409117,0.045254,-1.078787,0.052142,0.031858,-0.226811,-0.973418
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,41,85141.5599,-0.049399,0.078621,1.232952,-0.400006,-1.080976,0.091325,0.020987,-0.225135,-0.974101
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,42,85141.5700,-0.045464,0.112639,1.048007,-0.887674,-0.897580,0.174325,0.010948,-0.218855,-0.975696
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,43,85141.5800,-0.045671,0.135291,0.867547,-1.403272,-0.730336,0.268637,0.002504,-0.207632,-0.978204
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,44,85141.5901,-0.048097,0.146173,0.758536,-1.934461,-0.599971,0.320853,-0.004622,-0.191186,-0.981543
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,45,85141.6001,-0.055892,0.139076,0.655319,-2.376359,-0.559446,0.312747,-0.010865,-0.169746,-0.985428
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,46,85141.6102,-0.051163,0.101179,0.538100,-2.660212,-0.605485,0.255283,-0.017089,-0.144560,-0.989348
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,47,85141.6202,-0.047814,0.070029,0.386722,-2.725675,-0.681588,0.150403,-0.023735,-0.117530,-0.992786
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,48,85141.6303,-0.045891,0.067193,0.213025,-2.540533,-0.800239,0.034749,-0.031227,-0.091027,-0.995359
AD07100D-6A98-4B6C-87ED-5737A2DD400E,primary,bounce,49,85141.6404,-0.036321,0.068341,0.045909,-2.160648,-0.934649,-0.046441,-0.039897,-0.067395,-0.996928
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,0,85141.8415,-0.025023,-0.027637,-0.072874,-0.053220,0.163285,-0.070022,-0.082231,0.075138,-0.993777
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,1,85141.8516,-0.012314,-0.043131,-0.029048,-0.042624,0.086894,-0.106704,-0.081070,0.075556,-0.993841
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,2,85141.8616,-0.003349,-0.052590,-0.012689,-0.018130,0.055816,-0.126759,-0.080483,0.075769,-0.993872
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,3,85141.8717,0.002418,-0.057119,-0.011344,-0.000847,0.090282,-0.130158,-0.079902,0.075750,-0.993920
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,4,85141.8818,0.006293,-0.054473,-0.018484,-0.011771,0.193644,-0.113183,-0.078604,0.075698,-0.994028
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,5,85141.8918,0.003425,-0.036484,-0.019756,-0.049182,0.272157,-0.072706,-0.076301,0.075913,-0.994191
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,6,85141.9019,-0.002780,-0.003728,0.015633,-0.097285,0.280678,-0.025508,-0.073530,0.076604,-0.994347
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,7,85141.9119,-0.003597,0.013910,0.055460,-0.140989,0.218265,0.019469,-0.070988,0.077781,-0.994440
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,8,85141.9220,0.001792,0.007586,0.093097,-0.198564,0.095975,0.030987,-0.069373,0.079497,-0.994418
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,9,85141.9320,0.002855,-0.020653,0.116135,-0.273049,-0.032892,-0.002712,-0.069078,0.081857,-0.994247
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,10,85141.9421,0.000830,-0.054353,0.103108,-0.342178,-0.124984,-0.057080,-0.069921,0.084916,-0.993932
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,11,85141.9522,0.000444,-0.075475,0.056212,-0.405400,-0.167829,-0.109280,-0.071488,0.088598,-0.993499
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,12,85141.9622,0.000393,-0.064461,-0.012896,-0.440163,-0.198484,-0.126038,-0.073421,0.092751,-0.992979
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,13,85141.9723,0.009324,-0.040139,-0.084678,-0.454189,-0.264685,-0.096656,-0.075822,0.097131,-0.992379
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,14,85141.9823,0.013476,-0.015183,-0.154251,-0.481650,-0.371230,-0.050577,-0.079043,0.101716,-0.991668
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,15,85141.9924,0.018596,0.006372,-0.239017,-0.546316,-0.529488,-0.017356,-0.083553,0.106787,-0.990765
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,16,85142.0025,0.005388,0.016879,-0.358059,-0.622059,-0.660089,-0.049679,-0.089556,0.112593,-0.989597
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,17,85142.0125,-0.042528,0.061123,-0.549094,-0.614265,-0.649379,-0.147476,-0.096312,0.118733,-0.988244
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,18,85142.0226,-0.089347,0.108457,-0.806397,-0.438565,-0.448102,-0.260559,-0.102105,0.123889,-0.987029
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,19,85142.0326,-0.118039,0.171269,-1.063209,-0.039833,-0.171528,-0.359137,-0.105594,0.126095,-0.986382
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,20,85142.0427,-0.138452,0.270552,-1.251954,0.607608,0.119329,-0.404854,-0.106329,0.123003,-0.986694
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,21,85142.0527,-0.117585,0.351357,-1.373923,1.429700,0.413066,-0.385329,-0.104186,0.112556,-0.988168
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,22,85142.0628,-0.072170,0.393564,-1.432944,2.340274,0.793475,-0.265557,-0.098576,0.093451,-0.990732
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,23,85142.0729,-0.027857,0.421891,-1.398085,3.116751,1.155055,-0.069085,-0.088965,0.065902,-0.993852
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,24,85142.0829,-0.028886,0.458012,-1.193931,3.602929,1.466703,0.114941,-0.075804,0.032100,-0.996606
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,25,85142.0930,-0.034574,0.456297,-0.918207,3.831134,1.739630,0.278216,-0.059664,-0.005186,-0.998205
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,26,85142.1030,-0.060118,0.421278,-0.623342,3.839155,1.935961,0.339087,-0.041231,-0.043683,-0.998194
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,27,85142.1131,-0.106181,0.356787,-0.301515,3.658000,2.009737,0.296702,-0.021565,-0.081274,-0.996458
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,28,85142.1232,-0.138257,0.281489,0.014382,3.416478,2.004257,0.186548,-0.001682,-0.116648,-0.993172
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,29,85142.1332,-0.148802,0.216936,0.269368,3.217956,1.949725,0.096843,0.017866,-0.149660,-0.988576
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,30,85142.1433,-0.143724,0.182908,0.483098,3.106869,1.827471,0.060765,0.036500,-0.180985,-0.982808
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,31,85142.1533,-0.126432,0.172682,0.683190,3.052059,1.646102,0.087946,0.053510,-0.211347,-0.975945
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,32,85142.1634,-0.115428,0.159664,0.886749,2.968429,1.335587,0.128368,0.067927,-0.240901,-0.968170
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,33,85142.1734,-0.106202,0.116422,1.118513,2.770857,0.914567,0.108793,0.078553,-0.268903,-0.959959
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,34,85142.1835,-0.114959,0.056058,1.312218,2.422864,0.559337,0.020893,0.085326,-0.294003,-0.951988
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,35,85142.1936,-0.124466,0.023026,1.385607,1.898757,0.404296,-0.098611,0.089920,-0.314667,-0.944934
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,36,85142.2036,-0.124236,0.024611,1.371179,1.289078,0.395948,-0.204458,0.094161,-0.329634,-0.939402
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,37,85142.2137,-0.101701,0.032929,1.347418,0.695443,0.424368,-0.237749,0.098817,-0.338746,-0.935674
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,38,85142.2237,-0.059852,0.056031,1.351872,0.162857,0.323410,-0.191329,0.103202,-0.342515,-0.933827
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,39,85142.2338,-0.025829,0.094450,1.401809,-0.286114,-0.021119,-0.131638,0.105312,-0.341718,-0.933883
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,40,85142.2438,-0.002092,0.121058,1.448542,-0.638006,-0.508314,-0.075545,0.103197,-0.337213,-0.935755
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,41,85142.2539,0.008991,0.130316,1.399186,-0.911368,-1.016212,-0.042170,0.096203,-0.329809,-0.939133
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,42,85142.2640,0.012174,0.118620,1.261375,-1.116215,-1.354503,0.003891,0.084872,-0.320173,-0.943550
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,43,85142.2740,-0.004583,0.117915,1.035929,-1.399522,-1.454233,0.098937,0.071248,-0.308344,-0.948603
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,44,85142.2841,-0.017817,0.157922,0.820167,-1.809902,-1.396911,0.189880,0.057062,-0.293130,-0.954368
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,45,85142.2941,-0.036105,0.170056,0.627094,-2.266355,-1.164482,0.277271,0.043948,-0.273617,-0.960834
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,46,85142.3042,-0.054636,0.165471,0.403278,-2.669674,-0.795673,0.346972,0.033609,-0.249791,-0.967716
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,47,85142.3143,-0.045333,0.148486,0.193396,-2.942679,-0.406388,0.398899,0.026825,-0.222338,-0.974601
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,48,85142.3243,-0.042333,0.119778,0.010377,-2.982022,-0.109180,0.421353,0.023549,-0.193172,-0.980882
E6CE2998-1748-4110-9D79-069297C8ED67,primary,bounce,49,85142.3344,-0.042031,0.092163,-0.105434,-2.844847,-0.040371,0.405845,0.022210,-0.164367,-0.986149
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,0,85142.5556,-0.011731,-0.005337,0.030091,-0.234863,0.061635,0.126711,-0.024890,0.004529,-0.999680
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,1,85142.5657,-0.020294,-0.011287,0.050244,-0.344755,0.047289,0.121772,-0.024308,0.007503,-0.999676
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,2,85142.5758,-0.020629,-0.024979,0.062147,-0.389006,0.000814,0.094447,-0.024049,0.011261,-0.999647
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,3,85142.5858,-0.027485,-0.033200,0.064165,-0.371867,-0.057575,0.047824,-0.024318,0.015134,-0.999590
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,4,85142.5959,-0.027947,-0.040658,0.060057,-0.313257,-0.111422,0.005049,-0.025184,0.018594,-0.999510
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,5,85142.6059,-0.028405,-0.050822,0.047899,-0.271193,-0.113103,-0.043597,-0.026344,0.021495,-0.999422
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,6,85142.6160,-0.026045,-0.054370,0.024766,-0.274207,-0.107321,-0.071689,-0.027452,0.024204,-0.999330
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,7,85142.6261,-0.017532,-0.042709,0.024552,-0.307804,-0.131664,-0.080201,-0.028657,0.027100,-0.999222
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,8,85142.6361,-0.008638,-0.030563,0.036767,-0.373567,-0.181278,-0.076043,-0.030241,0.030472,-0.999078
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,9,85142.6462,0.003046,-0.034494,0.034411,-0.461761,-0.252249,-0.070425,-0.032434,0.034647,-0.998873
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,10,85142.6562,0.010730,-0.039573,0.014055,-0.549936,-0.337393,-0.067639,-0.035434,0.039711,-0.998583
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,11,85142.6663,0.002361,-0.040824,-0.025216,-0.647333,-0.379328,-0.072158,-0.039089,0.045692,-0.998191
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,12,85142.6763,-0.006424,-0.041132,-0.094571,-0.766101,-0.389281,-0.070679,-0.042969,0.052745,-0.997683
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,13,85142.6864,-0.015224,-0.048520,-0.173054,-0.897977,-0.436780,-0.099294,-0.047139,0.061063,-0.997020
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,14,85142.6965,-0.001762,-0.066758,-0.274234,-0.959102,-0.521964,-0.149152,-0.051979,0.070359,-0.996167
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,15,85142.7065,0.020346,-0.075586,-0.403505,-0.932243,-0.703093,-0.181981,-0.058157,0.079767,-0.995116
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,16,85142.7166,0.025063,-0.039482,-0.525862,-0.839649,-0.961880,-0.203562,-0.066658,0.088569,-0.993837
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,17,85142.7266,-0.002164,0.059685,-0.682465,-0.640214,-1.158583,-0.180836,-0.077502,0.095894,-0.992370
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,18,85142.7367,-0.051448,0.160618,-0.874121,-0.302688,-1.222651,-0.155307,-0.089650,0.100551,-0.990885
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,19,85142.7468,-0.104581,0.211336,-1.073716,0.225139,-1.027877,-0.180057,-0.101245,0.100920,-0.989730
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,20,85142.7568,-0.138769,0.198305,-1.308872,0.950793,-0.544672,-0.222128,-0.109400,0.094954,-0.989452
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,21,85142.7669,-0.142085,0.176184,-1.454031,1.766524,-0.007206,-0.275821,-0.112340,0.081156,-0.990350
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,22,85142.7769,-0.136444,0.180562,-1.396196,2.494404,0.427655,-0.299659,-0.110367,0.059475,-0.992110
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,23,85142.7870,-0.135461,0.228128,-1.193172,2.982930,0.772073,-0.265791,-0.104484,0.031638,-0.994023
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,24,85142.7970,-0.135553,0.282154,-0.919439,3.215281,1.068297,-0.192318,-0.095312,0.000256,-0.995447
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,25,85142.8071,-0.125462,0.313767,-0.640750,3.272725,1.275928,-0.115446,-0.083446,-0.032455,-0.995984
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,26,85142.8172,-0.134461,0.305358,-0.334774,3.254246,1.338736,-0.120771,-0.070220,-0.065246,-0.995395
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,27,85142.8272,-0.120444,0.257587,-0.020271,3.238259,1.308439,-0.168667,-0.056833,-0.097782,-0.993584
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,28,85142.8373,-0.102291,0.217576,0.235514,3.257402,1.226219,-0.194520,-0.043934,-0.130280,-0.990503
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,29,85142.8473,-0.086058,0.212253,0.491712,3.222031,1.037255,-0.211965,-0.032320,-0.162631,-0.986158
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,30,85142.8574,-0.055466,0.197622,0.765636,3.048069,0.767733,-0.217240,-0.022995,-0.193807,-0.980770
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,31,85142.8675,-0.024841,0.162592,0.992702,2.711112,0.513490,-0.226919,-0.016281,-0.222269,-0.974850
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,32,85142.8775,-0.012995,0.119376,1.139375,2.254827,0.385934,-0.242571,-0.011419,-0.246634,-0.969041
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,33,85142.8876,-0.013009,0.100061,1.216235,1.721255,0.353075,-0.275949,-0.007209,-0.266000,-0.963946
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,34,85142.8976,-0.006984,0.102200,1.269008,1.202788,0.350464,-0.310375,-0.002980,-0.280133,-0.959957
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,35,85142.9077,0.013136,0.100715,1.306730,0.774750,0.298612,-0.323397,0.001116,-0.289588,-0.957151
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,36,85142.9177,0.040941,0.086582,1.343882,0.470815,0.126620,-0.325674,0.004210,-0.295505,-0.955332
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,37,85142.9278,0.058549,0.084483,1.387213,0.228726,-0.192484,-0.333353,0.004927,-0.298838,-0.954291
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,38,85142.9379,0.059144,0.114194,1.407719,-0.017704,-0.534301,-0.317639,0.002410,-0.299847,-0.953984
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,39,85142.9479,0.058191,0.151066,1.354276,-0.281862,-0.781012,-0.263766,-0.003107,-0.298451,-0.954420
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,40,85142.9580,0.058194,0.174052,1.241225,-0.654167,-0.876238,-0.159720,-0.010511,-0.294047,-0.955733
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,41,85142.9680,0.061295,0.200799,1.093893,-1.132149,-0.866980,-0.013792,-0.018693,-0.285500,-0.958196
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,42,85142.9781,0.057939,0.231367,0.945473,-1.640075,-0.779077,0.144550,-0.026857,-0.272108,-0.961892
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,43,85142.9881,0.060334,0.233941,0.786938,-2.142449,-0.592717,0.303772,-0.034180,-0.253670,-0.966687
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,44,85142.9982,0.063427,0.221510,0.605604,-2.599013,-0.352217,0.464338,-0.039699,-0.230390,-0.972288
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,45,85143.0083,0.071307,0.208479,0.453608,-2.995587,-0.145295,0.593063,-0.043292,-0.202634,-0.978297
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,46,85143.0183,0.074262,0.181195,0.316411,-3.221635,-0.045352,0.654307,-0.045301,-0.171536,-0.984136
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,47,85143.0284,0.061256,0.160485,0.187264,-3.181568,-0.071441,0.650193,-0.046867,-0.139275,-0.989144
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,48,85143.0384,0.027710,0.148801,0.042211,-2.890983,-0.148215,0.588552,-0.048691,-0.108579,-0.992895
A1BD4FD2-0839-45DF-832E-8FC8A5C7DD69,primary,bounce,49,85143.0485,0.003309,0.133700,-0.097151,-2.460150,-0.287996,0.474173,-0.051359,-0.081514,-0.995348
5A33430E-C0D2-412A-B1E7-0B1AFC477CFD,primary,bounce,0,85143.2295,-0.028644,-0.030237,-0.147488,-0.091502,0.253946,0.002378,-0.087949,0.073267,-0.993427
5A33430E-C0D2-412A-B1E7-0B1AFC477CFD,primary,bounce,1,85143.2396,-0.024727,-0.028128,-0.112391,-0.136691,0.260879,0.014646,-0.085365,0.074423,-0.993566
5A33430E-C0D2-412A-B1E7-0B1AFC477CFD,primary,bounce,2,85143.2497,-0.018584,-0.024605,-0.088002,-0.153449,0.264107,0.034981,-0.082719,0.075905,-0.993678
5A33430E-C0D2-412A-B1E7-0B1AFC477CFD,primary,bounce,3,85143.2597,-0.014499,-0.031934,-0.072551,-0.145902,0.268166,0.049734,-0.080030,0.077451,-0.993779
5A33430E-C0D2-412A-B1E7-0B1AFC477CFD,primary,bounce,4,85143.2698,-0.014583,-0.047342,-0.061486,-0.115567,0.268088,0.050291,-0.077306,0.078806,-0.993888
